,_id,company,url,model_number,model_name,color,resolution_type,operating_system,processor,storage,ram,primary_camera,secondary_camera,battery_size,width,height,depth,weight,ist_date_time,utc_time_stamp,rating,price,display_size.cm,display_size.inch,other.In The Box,other.Browse Type,other.SIM Type,other.Hybrid Sim Slot,other.Touchscreen,other.OTG Compatible,other.Quick Charging,other.Sound Enhancements,other.SAR Value,other.Resolution,other.GPU,other.Other Display Features,other.Processor Core,other.Primary Clock Speed,other.Secondary Clock Speed,other.Operating Frequency,other.Expandable Storage,other.Supported Memory Card Type,other.Memory Card Slot Type,other.Primary Camera Available,other.Primary Camera Features,other.Secondary Camera Available,other.Secondary Camera Features,other.Flash,other.Dual Camera Lens,other.Network Type,other.Supported Networks,other.Internet Connectivity,other.Bluetooth Support,other.Bluetooth Version,other.Wi-Fi,other.Wi-Fi Version,other.Wi-Fi Hotspot,other.USB Connectivity,other.Audio Jack,other.Map Support,other.GPS Support,other.Smartphone,other.SIM Size,other.User Interface,other.Removable Battery,other.Graphics PPI,other.Sensors,other.Other Features,other.FM Radio,other.Battery Type,other.Warranty Summary,feature_rating.Camera,feature_rating.Battery,feature_rating.Display,feature_rating.Value for Money,other.Display Type,other.Display Colors,other.3G,other.GPS Type,other.Micro USB Port,other.Infrared,other.HD Recording,other.Full HD Recording,other.Call Wait/Hold,other.Conference Call,other.Video Call Support,other.Phone Book,other.Speaker Phone,other.USB Tethering,other.Touchscreen Type,other.Keypad Type,other.Social Networking Phone,other.SMS,other.Keypad,other.Voice Input,other.Predictive Text Input,other.Dual Battery,other.Warranty Service Type,other.Frame Rate,other.Call Divert,other.GPRS Features,other.HD Game Support,other.Video Recording,other.Call Timer,other.Speed Dialing,other.NFC,other.Mobile Tracker,other.Instant Message,other.Business Phone,other.MMS,other.Audio Formats,other.Video Formats,other.Domestic Warranty,other.Additional Content,other.Call Log Memory,other.Video Recording Resolution,other.Hands Free,other.GPRS,other.WAP,other.Pre-installed Browser,other.Mini USB Version,other.DLNA Support,other.SIM Access,other.Upgradable Operating System,other.Series,other.Important Apps,other.Music Player,other.Micro USB Version,other.Browser,other.Tertiary Clock Speed,other.Image Editor,other.Logs,other.3G Speed,other.EDGE,other.Supported Languages,other.Digital Zoom,other.Covered in Warranty,other.Not Covered in Warranty,other.Optical Zoom,other.Call Records,other.Mini USB Port,other.Mini HDMI Port,other.FM Radio Recording,other.Ringtones Format,other.Talk Time,other.Phone Book Memory,other.SMS Memory,other.TV Out,other.Games,other.Total Memory,other.Hot SWAP Support,other.Java Application,other.JAVA Support,other.User Memory,feature_rating.Performance,other.WAP Version,other.International Warranty,other.EDGE Features,other.Buyback Guarantee Available
140,5f3402b8dc5a4939850ac23e,Samsung,https://www.flipkart.com/samsung-galaxy-a51-prism-crush-white-128-gb/p/itm02561b4a35578?pid=MOBFZ4AJSDNY5TEH&lid=LSTMOBFZ4AJSDNY5TEHUVOZFT&marketplace=FLIPKART&srno=b_10_229&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFZ4AJSDNY5TEH.SEARCH&ssid=sl7zbyf7xc0000001597243984173,"['SM-A515FZW1INS', ' SM-A515FZWWINS']",Galaxy A51,Prism Crush White,Full HD+,Android 10,Exynos 9611,128,6,"[48, 12, 5, 5]",[32],4000.0,73.6,158.5,7.9,172.0,2020-08-12 14:54:48.174,1597244088.174051,4.4,23999,16.26,6.4,"Handset, Travel Adapter, USB Cable and User Manual",Smartphones,Dual Sim,False,True,True,,,,2340 x 1080 Pixels,ARM | Mali G72 MP3,,Octa Core,2.3 GHz,1.7 GHz,,512 GB,,Dedicated Slot,True,48MP (F1.8) + 12MP (F2.2) + 5MP (F2.2) + 5MP (F2.4),True,32MP (f2.0) Front Facing Punch Hole Camera,Rear Flash,Primary Camera,"4G VOLTE, 4G, 3G, 2G","4G VoLTE, 4G LTE, UMTS, WCDMA, CDMA, GSM",,True,,True,,True,,,Google Maps,True,True,Nano SIM,,False,,True,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.9,3.2,4.7,3.9,Super AMOLED Infinity-O Display,16M,,,,,,,True,True,True,True,True,,,,True,True,False,,True,,,,True,,,,True,True,,,True,,True,,,,,True,,True,True,,"Google Chrome, Samsung S-browser 11.0",,,,,,,True,,,,True,"Received, Missed, Dial",,,,,,,,,,,,,,,,,,,,,,,,,,,
141,5f3402bcdc5a4939850ac23f,Samsung,https://www.flipkart.com/samsung-galaxy-a71-prism-crush-silver-128-gb/p/itmb231a91b5798b?pid=MOBFZ4AJVJAXCJRB&lid=LSTMOBFZ4AJVJAXCJRBPGUBUZ&marketplace=FLIPKART&srno=b_10_228&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFZ4AJVJAXCJRB.SEARCH&ssid=sl7zbyf7xc0000001597243984173,"['SM-A715FZS2INS', ' SM-A715FZSWINS']",Galaxy A71,Prism Crush Silver,Full HD+,Android 10,Qualcomm SM7150,128,8,"[64, 12, 5, 5]",[32],4500.0,75.9,163.5,7.7,183.0,2020-08-12 14:54:52.341,1597244092.34179,4.4,30999,17.02,6.7,"Handset, Travel Adapter, Earphone (In the Ear Type), USB Cable and User Manual",Smartphones,Dual Sim,False,True,True,,,Head: 0.442 W/kg,2340 x 1080 Pixels,ARM | Mali G72 MP3,,Octa Core,2.3 GHz,1.7 GHz,,512 GB,,Dedicated Slot,True,64MP (F1.8) + 12MP (F2.2) + 5MP (F2.2) + 5MP (F2.4),True,,Rear Flash,Primary Camera,"4G VOLTE, 4G, 3G, 2G","4G VoLTE, 4G LTE, WCDMA, GSM",,True,,True,,True,,,Google Maps,True,True,Nano SIM,,False,,True,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,3.6,4.2,4.4,Super AMOLED Infinity-O Display,16M,,,,,,,True,True,True,True,True,,,,True,True,False,,True,,,,True,,,,True,True,,,True,,True,,,,,True,,True,True,,"Google Chrome, Samsung S-browser 11.0",,,,,,,True,,,,True,"Received, Missed, Dial",,,,,,,,,,,,,,,,,,,,,,,,,,,
142,5f3402c0dc5a4939850ac240,Samsung,https://www.flipkart.com/samsung-galaxy-s10-lite-prism-blue-512-gb/p/itmbd1470b934615?pid=MOBFPDVHAJMVXUYZ&lid=LSTMOBFPDVHAJMVXUYZNP3GGC&marketplace=FLIPKART&srno=b_10_227&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFPDVHAJMVXUYZ.SEARCH&ssid=sl7zbyf7xc0000001597243984173,['SM-G770FZBTINU'],Galaxy S10 Lite,Prism Blue,Full HD+,Android 10,Qualcomm Snapdragon 855 (SM8150),512,8,"[48, 12, 5]",[32],4500.0,75.6,162.5,8.1,187.0,2020-08-12 14:54:56.347,1597244096.347602,4.5,47999,17.02,6.7,"Handset, Non-removable Battery Included, Earphones (Type-C), Travel Adapter, USB Cable, User Manual",Smartphones,Dual Sim,True,True,True,,,Head: 0.69 W/kg,1080 x 2400 Pixels,Qualcomm | Adreno 640,,Octa Core,2.8 GHz,,,1 TB,,Hybrid Slot,True,48MP (F2.0) Main Camera with 2x Crop Zoom + 12MP (2.2) Ultra wide Camera + 5MP (F2.4) Macro Camera,True,,Rear Flash,Primary Camera,"4G VOLTE, 4G, 3G, 2G","4G VoLTE, 4G LTE, UMTS, WCDMA, CDMA, GSM","4G, 3G, Wi-Fi, GPRS",True,v5.0 (LE upto 2Mbps),True,,True,,,Google Maps,True,True,Nano SIM,,False,,Fingerprint Sensor,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.6,4.5,4.5,4.6,Super AMOLED Infinity-O Display,16M,True,,,,True,True,True,True,True,True,True,,AMOLED,,True,True,False,,True,,,,True,,,True,True,True,,,True,,True,,,,,True,UHD 4K (3840 x 2160) at 60,True,True,,"Google Chrome, Samsung S-browser 11.0",,,,,,,True,,,,True,"Received, Missed, Dial",,,,True,,,True,,,,,,,,,,"Sport: Golf Tour, Strategy: Solitaire, Classic: Memorize, Nature Park and Picture Puzzle, Action, Racing",,,,,,,,,,
143,5f3402c7dc5a4939850ac241,Mi,https://www.flipkart.com/redmi-note-9-pro-max-interstellar-black-64-gb/p/itmde9ece50c179f?pid=MOBFUFTCKCPHZTQX&lid=LSTMOBFUFTCKCPHZTQXX79CFI&marketplace=FLIPKART&srno=b_11_264&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=24c85f83-560d-41c0-acea-b58f6db384cb.MOBFUFTCKCPHZTQX.SEARCH&ssid=va8wvu4zds0000001597244037187,['Redmi Note 9 Pro Max'],Redmi Note 9 Pro Max,Interstellar Black,,Android Pie v10,,64,6,[64],,5020.0,,,,,2020-08-12 14:55:03.305,1597244103.305003,4.3,19999,16.94,6.67,"Handset, Power adapter, USB cable, SIM eject tool, Warranty card, User guide, Clear soft case, Screen protector pre-applied on the phone",Smartphones,Dual Sim,True,True,yes,,,,2400 x 1080$$Pixel,,,Dual Core,2.3 GHz,,,,,Dedicated Slot,,,,,,Primary Camera,"2G, 3G, 4G VOLTE","GSM, 4G VoLTE",,,,,,,,,,,True,,,False,,,,,,1 Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,5f3402cddc5a4939850ac242,Samsung,https://www.flipkart.com/samsung-galaxy-m40-seawater-blue-128-gb/p/itm513f46929acd2?pid=MOBFG83KGXJSBEWY&lid=LSTMOBFG83KGXJSBEWY0EOXPE&marketplace=FLIPKART&srno=b_11_264&otracker=browse&fm=organic&iid=98756ed1-42f3-4a74-a5b0-a4267f61c49b.MOBFG83KGXJSBEWY.SEARCH&ssid=0v77t9az340000001597244045030,['M40'],Galaxy M40,Seawater Blue,,Android Pie 9.0,,128,6,[32],,3500.0,,,,,2020-08-12 14:55:09.654,1597244109.654372,4.2,16489,16.0,6.3,"Handset, Charger, Headphone, User Manual",Smartphones,Dual Sim,True,True,yes,,,,2340 x 1080$$Pixels,,,Octa Core,2 GHz,,,,,Hybrid Slot,,,,,,Primary Camera,"4G, 3G, 2G","4G LTE, GSM",,,,,,,,,,,,,,,,,,,,1 Year Warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,5f3402d1dc5a4939850ac243,Samsung,https://www.flipkart.com/samsung-galaxy-note-10-plus-aura-black-512-gb/p/itmaaa4b1dd60ca8?pid=MOBFJFWVNZRY3KNB&lid=LSTMOBFJFWVNZRY3KNB8WTBK7&marketplace=FLIPKART&srno=b_11_263&otracker=browse&fm=organic&iid=98756ed1-42f3-4a74-a5b0-a4267f61c49b.MOBFJFWVNZRY3KNB.SEARCH&ssid=0v77t9az340000001597244045030,['SM-N975FZKGINS'],Galaxy Note 10 Plus,Aura Black,,Android Pie 9,,512,12,"[12, 12, 16]",[10],4300.0,77.1,162.3,7.9,198.0,2020-08-12 14:55:13.910,1597244113.910827,4.6,94700,17.27,6.8,"Handset, S Pen, Earphones, Travel Adapter, USB Cable, User Manual",Smartphones,Dual Sim,True,True,True,,,,3040 x 1440 pixel,,,Octa Core,2.7 GHz,,,1 TB,microSD,Hybrid Slot,True,12MP (Wide-Angle Camera)+12MP (Telephoto Camera)+16MP (Ultra Wide Camera)+TOF (DepthVision Camera),True,,,Primary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM",,,,,,,,,,,,,,False,,,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.7,4.3,4.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,5f3402d4dc5a4939850ac244,Samsung,https://www.flipkart.com/samsung-galaxy-note-10-plus-aura-glow-512-gb/p/itm6ff8a5687aeb4?pid=MOBFJFWVAFPGGPV8&lid=LSTMOBFJFWVAFPGGPV8FUIKOK&marketplace=FLIPKART&srno=b_11_262&otracker=browse&fm=organic&iid=98756ed1-42f3-4a74-a5b0-a4267f61c49b.MOBFJFWVAFPGGPV8.SEARCH&ssid=0v77t9az340000001597244045030,['SM-N975FZSGINS'],Galaxy Note 10 Plus,Aura Glow,,Android Pie 9,,512,12,"[12, 12, 16]",[10],4300.0,77.1,162.3,7.9,198.0,2020-08-12 14:55:16.309,1597244116.309092,4.6,94700,17.27,6.8,"Handset, S Pen, Earphones, Travel Adapter, USB Cable, User Manual",Smartphones,Dual Sim,True,True,True,,,,3040 x 1440 pixel,,,Octa Core,2.7 GHz,,,1 TB,microSD,Hybrid Slot,True,12MP (Wide-Angle Camera)+12MP (Telephoto Camera)+16MP (Ultra Wide Camera)+TOF (DepthVision Camera),True,,,Primary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM",,,,,,,,,,,,,,False,,,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.7,4.3,4.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,5f3402d7dc5a4939850ac245,Samsung,https://www.flipkart.com/samsung-galaxy-note-10-aura-red-256-gb/p/itm8c17ecc47bebf?pid=MOBFJFWVDFXQJDFE&lid=LSTMOBFJFWVDFXQJDFEDWJNRA&marketplace=FLIPKART&srno=b_11_261&otracker=browse&fm=organic&iid=98756ed1-42f3-4a74-a5b0-a4267f61c49b.MOBFJFWVDFXQJDFE.SEARCH&ssid=0v77t9az340000001597244045030,['SM-N970FZRDINS'],Galaxy Note 10,Aura Red,,Android Pie 9,,256,8,"[12, 12, 16]",[10],3500.0,71.8,151.0,7.9,168.0,2020-08-12 14:55:19.486,1597244119.48647,4.5,75000,16.0,6.3,"Handset, S Pen, Earphones, Travel Adapter, USB Cable, User Manual",Smartphones,Dual Sim,False,True,True,,,,2280 x 1080 pixel,,,Octa Core,2.7 GHz,,,,,,True,12MP (Wide-Angle Camera)+12MP (Telephoto Camera)+16MP (Ultra Wide Camera),True,,,Primary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM",,,,,,,,,,,,,,False,,,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,5f3402d9dc5a4939850ac246,Samsung,https://www.flipkart.com/samsung-galaxy-note-10-plus-aura-black-256-gb/p/itm7e19425ef7354?pid=MOBFJFWVWDC7B3A2&lid=LSTMOBFJFWVWDC7B3A2CANOL6&marketplace=FLIPKART&srno=b_11_260&otracker=browse&fm=organic&iid=98756ed1-42f3-4a74-a5b0-a4267f61c49b.MOBFJFWVWDC7B3A2.SEARCH&ssid=0v77t9az340000001597244045030,['SM-N975FZKDINS'],Galaxy Note 10 Plus,Aura Black,,Android Pie 9,,256,12,"[12, 12, 16]",[10],4300.0,77.1,162.3,7.9,198.0,2020-08-12 14:55:21.629,1597244121.6296,4.6,85000,17.27,6.8,"Handset, S Pen, Earphones, Travel Adapter, USB Cable, User Manual",Smartphones,Dual Sim,True,True,True,,,,3040 x 1440 pixel,,,Octa Core,2.7 GHz,,,1 TB,microSD,Hybrid Slot,True,12MP (Wide-Angle Camera)+12MP (Telephoto Camera)+16MP (Ultra Wide Camera)+TOF (DepthVision Camera),True,,,Primary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM",,,,,,,,,,,,,,False,,,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.7,4.3,4.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,5f3402dedc5a4939850ac247,Samsung,https://www.flipkart.com/samsung-galaxy-note-10-plus-aura-white-256-gb/p/itm79be235e2a592?pid=MOBFJFWV34VTRDGQ&lid=LSTMOBFJFWV34VTRDGQKO26FF&marketplace=FLIPKART&srno=b_11_259&otracker=browse&fm=organic&iid=98756ed1-42f3-4a74-a5b0-a4267f61c49b.MOBFJFWV34VTRDGQ.SEARCH&ssid=0v77t9az340000001597244045030,['SM-N975FZWDINS'],Galaxy Note 10 Plus,Aura White,,Android Pie 9,,256,12,"[12, 12, 16]",[10],4300.0,77.1,162.3,7.9,198.0,2020-08-12 14:55:26.118,1597244126.118278,4.6,85000,17.27,6.8,"Handset, S Pen, Earphones, Travel Adapter, USB Cable, User Manual",Smartphones,Dual Sim,True,True,True,,,,3040 x 1440 pixel,,,Octa Core,2.7 GHz,,,1 TB,microSD,Hybrid Slot,True,12MP (Wide-Angle Camera)+12MP (Telephoto Camera)+16MP (Ultra Wide Camera)+TOF (DepthVision Camera),True,,,Primary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM",,,,,,,,,,,,,,False,,,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.7,4.3,4.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,5f3402e2dc5a4939850ac248,Samsung,https://www.flipkart.com/samsung-galaxy-a10s-blue-32-gb/p/itm813d5cf8aadf6?pid=MOBFJPAQWGQPZPVE&lid=LSTMOBFJPAQWGQPZPVEDMI7A4&marketplace=FLIPKART&srno=b_11_258&otracker=browse&fm=organic&iid=98756ed1-42f3-4a74-a5b0-a4267f61c49b.MOBFJPAQWGQPZPVE.SEARCH&ssid=0v77t9az340000001597244045030,['SM-A107FZBDINS'],Galaxy A10s,Blue,HD+,Android Pie 9,MediaTek MT6762,32,2,"[13, 2]",[8],4000.0,75.8,156.9,7.8,168.0,2020-08-12 14:55:30.373,1597244130.373495,4.3,8980,15.75,6.2,"Handset, Travel Adapter, USB Cable and User Manual",Smartphones,Dual Sim,False,True,True,,,,720 x 1560,Imagination GE8320,,Octa Core,2 GHz,1.5 GHz,,512 GB,,,True,13MP (F1.8) + 2 MP (F2.4),,5MP(F2.0),,Primary Camera,"4G, 3G, 2G","GSM, WCDMA, 4G LTE","4G, 3G, Wi-Fi, GPRS",,,True,,True,,,Google Maps,True,True,,,False,,,,True,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,TFT V Cut Display,16M,True,,,,,,,,,True,,,,,,True,,,True,,"Fingerprint Sensor, Face Recognition",,,,,,,,,,True,,True,,,,,,,,True,,,,,,,Galaxy A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,5f3402e6dc5a4939850ac249,Samsung,https://www.flipkart.com/samsung-galaxy-a10s-green-32-gb/p/itm72847b82eb95c?pid=MOBFJPAQNZTBSZFZ&lid=LSTMOBFJPAQNZTBSZFZ6OVIIK&marketplace=FLIPKART&srno=b_11_257&otracker=browse&fm=organic&iid=98756ed1-42f3-4a74-a5b0-a4267f61c49b.MOBFJPAQNZTBSZFZ.SEARCH&ssid=0v77t9az340000001597244045030,['SM-A107FZGDINS'],Galaxy A10s,Green,HD+,Android Pie 9,MediaTek MT6762,32,2,"[13, 2]",[8],4000.0,75.8,156.9,7.8,168.0,2020-08-12 14:55:34.477,1597244134.477978,4.3,8980,15.75,6.2,"Handset, Travel Adapter, USB Cable and User Manual",Smartphones,Dual Sim,False,True,True,,,,720 x 1560,Imagination GE8320,,Octa Core,2 GHz,1.5 GHz,,512 GB,,,True,13MP (F1.8) + 2 MP (F2.4),,5MP(F2.0),,Primary Camera,"4G, 3G, 2G","GSM, WCDMA, 4G LTE","4G, 3G, Wi-Fi, GPRS",,,True,,True,,,Google Maps,True,True,,,False,,,,True,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,TFT V Cut Display,16M,True,,,,,,,,,True,,,,,,True,,,True,,"Fingerprint Sensor, Face Recognition",,,,,,,,,,True,,True,,,,,,,,True,,,,,,,Galaxy A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,5f3402eadc5a4939850ac24a,Samsung,https://www.flipkart.com/samsung-galaxy-a10s-green-32-gb/p/itme22497ca5d483?pid=MOBFJPAQTXRY8WNZ&lid=LSTMOBFJPAQTXRY8WNZ97U0UC&marketplace=FLIPKART&srno=b_11_256&otracker=browse&fm=organic&iid=98756ed1-42f3-4a74-a5b0-a4267f61c49b.MOBFJPAQTXRY8WNZ.SEARCH&ssid=0v77t9az340000001597244045030,['SM-A107FZGGINS'],Galaxy A10s,Green,HD+,Android Pie 9,MediaTek MT6762,32,3,"[13, 2]",[8],4000.0,75.8,156.9,7.8,168.0,2020-08-12 14:55:38.679,1597244138.679676,4.3,11000,15.75,6.2,"Handset, Travel Adapter, USB Cable and User Manual",Smartphones,Dual Sim,False,True,True,,,,720 x 1560,Imagination GE8320,,Octa Core,2 GHz,1.5 GHz,,512 GB,,,True,13MP (F1.8) + 2 MP (F2.4),,5MP(F2.0),,Primary Camera,"4G, 3G, 2G","GSM, WCDMA, 4G LTE","4G, 3G, Wi-Fi, GPRS",,,True,,True,,,Google Maps,True,True,,,False,,,,True,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,TFT V Cut Display,16M,True,,,,,,,,,True,,,,,,True,,,True,,"Fingerprint Sensor, Face Recognition",,,,,,,,,,True,,True,,,,,,,,True,,,,,,,Galaxy A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,5f3402eedc5a4939850ac24b,Samsung,https://www.flipkart.com/samsung-galaxy-a50s-prism-crush-violet-128-gb/p/itm810d48b42df10?pid=MOBFK4REY6GGXSAY&lid=LSTMOBFK4REY6GGXSAYLQNG8X&marketplace=FLIPKART&srno=b_11_255&otracker=browse&fm=organic&iid=98756ed1-42f3-4a74-a5b0-a4267f61c49b.MOBFK4REY6GGXSAY.SEARCH&ssid=0v77t9az340000001597244045030,['SM-A507FZLWINS'],Galaxy A50s,Prism Crush Violet,Full HD+,Android Pie 9.0,Exynos 9611,128,6,"[48, 8, 5]",[32],4000.0,74.5,158.3,7.7,166.0,2020-08-12 14:55:42.594,1597244142.594125,4.3,26900,16.26,6.4,"Handset, Headset, Travel Adapter, USB Cable and User Manual",Smartphones,Dual Sim,False,True,True,True,,,2340 x 1080 Pixels,ARM | Mali G72 MP3,,Octa Core,2.3 GHz,1.7 GHz,,,microSD,Dedicated Slot,True,"Triple Camera, Aperture - 48MP (F2.2)+ 5MP(2.2) + 8MP (2.2)",True,"Live Focus Mode, Beauty Mode",,Primary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM","4G, Wi-Fi, EDGE, GPRS",,,True,,True,,,Google Maps,True,True,Dual Nano SIM,,False,,,,True,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,3.8,3.1,3.7,4.1,Super Amoled V Cut Display,16M,,,,,,,True,True,True,True,True,,,,,True,False,,True,,,,True,,,,True,True,,,True,,True,,,,,,,True,True,,,,,,,,,,,,,,"Received, Missed, Dial",,,,,,,,,,,,,,,,,,,,,,,,,,,
154,5f3402f2dc5a4939850ac24c,Samsung,https://www.flipkart.com/samsung-galaxy-a50s-prism-crush-violet-128-gb/p/itme505f5f410d1c?pid=MOBFK4REEVWGFXES&lid=LSTMOBFK4REEVWGFXESZFPNCV&marketplace=FLIPKART&srno=b_11_254&otracker=browse&fm=organic&iid=98756ed1-42f3-4a74-a5b0-a4267f61c49b.MOBFK4REEVWGFXES.SEARCH&ssid=0v77t9az340000001597244045030,['SM-A507FZLVINS'],Galaxy A50s,Prism Crush Violet,Full HD+,Android Pie 9.0,Exynos 9611,128,4,"[48, 5, 8]",[32],4000.0,74.5,158.3,7.7,166.0,2020-08-12 14:55:46.739,1597244146.739248,4.3,18570,16.26,6.4,"Handset, Headset, Travel Adapter, USB Cable and User Manual",Smartphones,Dual Sim,False,True,True,True,,,2340 x 1080 Pixels,ARM | Mali G72 MP3,,Octa Core,2.3 GHz,1.7 GHz,,,microSD,Dedicated Slot,True,"Triple Camera, Aperture - 48MP (F2.2)+ 5MP(2.2) + 8MP (2.2)",True,"Live Focus Mode, Beauty Mode",,Primary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM","4G, Wi-Fi, EDGE, GPRS",,,True,,True,,,Google Maps,True,True,Dual Nano SIM,,False,,,,True,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,3.7,2.5,4.1,3.6,Super Amoled V Cut Display,16M,,,,,,,True,True,True,True,True,,,,,True,False,,True,,,,True,,,,True,True,,,True,,True,,,,,,,True,True,,,,,,,,,,,,,,"Received, Missed, Dial",,,,,,,,,,,,,,,,,,,,,,,,,,,
155,5f3402f6dc5a4939850ac24d,Samsung,https://www.flipkart.com/samsung-galaxy-a50s-prism-crush-black-128-gb/p/itm31b19a153195b?pid=MOBFK4REY2CUGAG7&lid=LSTMOBFK4REY2CUGAG76S22LA&marketplace=FLIPKART&srno=b_11_253&otracker=browse&fm=organic&iid=98756ed1-42f3-4a74-a5b0-a4267f61c49b.MOBFK4REY2CUGAG7.SEARCH&ssid=0v77t9az340000001597244045030,['SM-A507FZKVINS'],Galaxy A50s,Prism Crush Black,Full HD+,Android Pie 9.0,Exynos 9611,128,4,"[48, 8, 5]",[32],4000.0,74.5,158.3,7.7,166.0,2020-08-12 14:55:50.343,1597244150.343086,4.3,18570,16.26,6.4,"Handset, Headset, Travel Adapter, USB Cable and User Manual",Smartphones,Dual Sim,False,True,True,True,,,2340 x 1080 Pixels,ARM | Mali G72 MP3,,Octa Core,2.3 GHz,1.7 GHz,,,microSD,Dedicated Slot,True,"Triple Camera, Aperture - 48MP (F2.2)+ 5MP(2.2) + 8MP (2.2)",True,"Live Focus Mode, Beauty Mode",,Primary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM","4G, Wi-Fi, EDGE, GPRS",,,True,,True,,,Google Maps,True,True,Dual Nano SIM,,False,,,,True,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,3.7,2.5,4.1,3.6,Super Amoled V Cut Display,16M,,,,,,,True,True,True,True,True,,,,,True,False,,True,,,,True,,,,True,True,,,True,,True,,,,,,,True,True,,,,,,,,,,,,,,"Received, Missed, Dial",,,,,,,,,,,,,,,,,,,,,,,,,,,
