,country,continent,year,lifeExp,pop,gdpPercap,iso_alpha,iso_num,total_bill,tip,sex,smoker,day,time,size,fips,unemp
1061,Namibia,Africa,1977.0,56.437,977026.0,3876.4859579999998,NAM,516.0,,,,,,,,21139,7.0
1062,Namibia,Africa,1982.0,58.968,1099010.0,4191.100511,NAM,516.0,,,,,,,,21141,4.2
1063,Namibia,Africa,1987.0,60.835,1278184.0,3693.7313369999997,NAM,516.0,,,,,,,,21143,5.6
1064,Namibia,Africa,1992.0,61.998999999999995,1554253.0,3804.537999,NAM,516.0,,,,,,,,21145,5.7
1065,Namibia,Africa,1997.0,58.909,1774766.0,3899.52426,NAM,516.0,,,,,,,,21147,7.7
1066,Namibia,Africa,2002.0,51.479,1972153.0,4072.3247509999997,NAM,516.0,,,,,,,,21149,4.8
1067,Namibia,Africa,2007.0,52.906000000000006,2055080.0,4811.060429,NAM,516.0,,,,,,,,21151,4.1
1068,Nepal,Asia,1952.0,36.157,9182536.0,545.8657228999999,NPL,524.0,,,,,,,,21153,18.8
1069,Nepal,Asia,1957.0,37.686,9682338.0,597.9363557999999,NPL,524.0,,,,,,,,21155,4.1
1070,Nepal,Asia,1962.0,39.393,10332057.0,652.3968593,NPL,524.0,,,,,,,,21157,5.6
1071,Nepal,Asia,1967.0,41.472,11261690.0,676.4422254,NPL,524.0,,,,,,,,21159,10.1
1072,Nepal,Asia,1972.0,43.971000000000004,12412593.0,674.7881296,NPL,524.0,,,,,,,,21161,6.1
1073,Nepal,Asia,1977.0,46.748000000000005,13933198.0,694.1124398,NPL,524.0,,,,,,,,21163,5.0
1074,Nepal,Asia,1982.0,49.593999999999994,15796314.0,718.3730947,NPL,524.0,,,,,,,,21165,8.4
1075,Nepal,Asia,1987.0,52.537,17917180.0,775.6324501,NPL,524.0,,,,,,,,21167,4.7
1076,Nepal,Asia,1992.0,55.727,20326209.0,897.7403604,NPL,524.0,,,,,,,,21169,4.5
1077,Nepal,Asia,1997.0,59.426,23001113.0,1010.892138,NPL,524.0,,,,,,,,21171,4.0
1078,Nepal,Asia,2002.0,61.34,25873917.0,1057.206311,NPL,524.0,,,,,,,,21173,6.3
1079,Nepal,Asia,2007.0,63.785,28901790.0,1091.359778,NPL,524.0,,,,,,,,21175,7.8
1080,Netherlands,Europe,1952.0,72.13,10381988.0,8941.571858,NLD,528.0,,,,,,,,21177,7.0
1081,Netherlands,Europe,1957.0,72.99,11026383.0,11276.193440000001,NLD,528.0,,,,,,,,21179,4.5
1082,Netherlands,Europe,1962.0,73.23,11805689.0,12790.849559999999,NLD,528.0,,,,,,,,21181,5.4
1083,Netherlands,Europe,1967.0,73.82,12596822.0,15363.25136,NLD,528.0,,,,,,,,21183,6.5
1084,Netherlands,Europe,1972.0,73.75,13329874.0,18794.74567,NLD,528.0,,,,,,,,21185,3.4
1085,Netherlands,Europe,1977.0,75.24,13852989.0,21209.0592,NLD,528.0,,,,,,,,21187,4.1
1086,Netherlands,Europe,1982.0,76.05,14310401.0,21399.46046,NLD,528.0,,,,,,,,21189,9.4
1087,Netherlands,Europe,1987.0,76.83,14665278.0,23651.32361,NLD,528.0,,,,,,,,21191,4.8
1088,Netherlands,Europe,1992.0,77.42,15174244.0,26790.94961,NLD,528.0,,,,,,,,21193,10.5
1089,Netherlands,Europe,1997.0,78.03,15604464.0,30246.13063,NLD,528.0,,,,,,,,21195,10.8
1090,Netherlands,Europe,2002.0,78.53,16122830.0,33724.75778,NLD,528.0,,,,,,,,21197,7.0
1091,Netherlands,Europe,2007.0,79.762,16570613.0,36797.93332,NLD,528.0,,,,,,,,21199,5.3
1092,New Zealand,Oceania,1952.0,69.39,1994794.0,10556.575659999999,NZL,554.0,,,,,,,,21201,5.9
1093,New Zealand,Oceania,1957.0,70.26,2229407.0,12247.39532,NZL,554.0,,,,,,,,21203,5.9
1094,New Zealand,Oceania,1962.0,71.24,2488550.0,13175.678,NZL,554.0,,,,,,,,21205,5.5
1095,New Zealand,Oceania,1967.0,71.52,2728150.0,14463.918930000002,NZL,554.0,,,,,,,,21207,8.3
1096,New Zealand,Oceania,1972.0,71.89,2929100.0,16046.03728,NZL,554.0,,,,,,,,21209,3.7
1097,New Zealand,Oceania,1977.0,72.22,3164900.0,16233.7177,NZL,554.0,,,,,,,,21211,3.5
1098,New Zealand,Oceania,1982.0,73.84,3210650.0,17632.4104,NZL,554.0,,,,,,,,21213,4.4
1099,New Zealand,Oceania,1987.0,74.32,3317166.0,19007.19129,NZL,554.0,,,,,,,,21215,3.8
1100,New Zealand,Oceania,1992.0,76.33,3437674.0,18363.324940000002,NZL,554.0,,,,,,,,21217,5.1
1101,New Zealand,Oceania,1997.0,77.55,3676187.0,21050.41377,NZL,554.0,,,,,,,,21219,4.2
1102,New Zealand,Oceania,2002.0,79.11,3908037.0,23189.80135,NZL,554.0,,,,,,,,21221,5.6
1103,New Zealand,Oceania,2007.0,80.204,4115771.0,25185.00911,NZL,554.0,,,,,,,,21223,5.3
1104,Nicaragua,Americas,1952.0,42.31399999999999,1165790.0,3112.363948,NIC,558.0,,,,,,,,21225,6.7
1105,Nicaragua,Americas,1957.0,45.431999999999995,1358828.0,3457.415947,NIC,558.0,,,,,,,,21227,3.9
1106,Nicaragua,Americas,1962.0,48.632,1590597.0,3634.364406,NIC,558.0,,,,,,,,21229,4.1
1107,Nicaragua,Americas,1967.0,51.88399999999999,1865490.0,4643.393534000001,NIC,558.0,,,,,,,,21231,7.3
1108,Nicaragua,Americas,1972.0,55.151,2182908.0,4688.593267,NIC,558.0,,,,,,,,21233,5.9
1109,Nicaragua,Americas,1977.0,57.47,2554598.0,5486.371089,NIC,558.0,,,,,,,,21235,6.5
1110,Nicaragua,Americas,1982.0,59.298,2979423.0,3470.3381560000003,NIC,558.0,,,,,,,,21237,9.7
1111,Nicaragua,Americas,1987.0,62.008,3344353.0,2955.984375,NIC,558.0,,,,,,,,21239,3.2
1112,Nicaragua,Americas,1992.0,65.843,4017939.0,2170.151724,NIC,558.0,,,,,,,,22001,7.4
1113,Nicaragua,Americas,1997.0,68.426,4609572.0,2253.023004,NIC,558.0,,,,,,,,22003,6.4
1114,Nicaragua,Americas,2002.0,70.836,5146848.0,2474.548819,NIC,558.0,,,,,,,,22005,4.9
1115,Nicaragua,Americas,2007.0,72.899,5675356.0,2749.320965,NIC,558.0,,,,,,,,22007,8.5
1116,Niger,Africa,1952.0,37.444,3379468.0,761.879376,NER,562.0,,,,,,,,22009,7.1
1117,Niger,Africa,1957.0,38.598,3692184.0,835.5234025000001,NER,562.0,,,,,,,,22011,6.0
1118,Niger,Africa,1962.0,39.486999999999995,4076008.0,997.7661127,NER,562.0,,,,,,,,22013,7.7
1119,Niger,Africa,1967.0,40.118,4534062.0,1054.384891,NER,562.0,,,,,,,,22015,5.4
1120,Niger,Africa,1972.0,40.546,5060262.0,954.2092363,NER,562.0,,,,,,,,22017,6.6
1121,Niger,Africa,1977.0,41.291000000000004,5682086.0,808.8970727999999,NER,562.0,,,,,,,,22019,4.8
1122,Niger,Africa,1982.0,42.598,6437188.0,909.7221354000001,NER,562.0,,,,,,,,22021,7.6
1123,Niger,Africa,1987.0,44.555,7332638.0,668.3000228,NER,562.0,,,,,,,,22023,4.4
1124,Niger,Africa,1992.0,47.391000000000005,8392818.0,581.182725,NER,562.0,,,,,,,,22025,9.3
1125,Niger,Africa,1997.0,51.313,9666252.0,580.3052092,NER,562.0,,,,,,,,22027,6.7
1126,Niger,Africa,2002.0,54.496,11140655.0,601.0745012,NER,562.0,,,,,,,,22029,8.3
1127,Niger,Africa,2007.0,56.867,12894865.0,619.6768923999999,NER,562.0,,,,,,,,22031,7.4
1128,Nigeria,Africa,1952.0,36.324,33119096.0,1077.281856,NGA,566.0,,,,,,,,22033,5.1
1129,Nigeria,Africa,1957.0,37.802,37173340.0,1100.5925630000002,NGA,566.0,,,,,,,,22035,11.7
1130,Nigeria,Africa,1962.0,39.36,41871351.0,1150.9274779999998,NGA,566.0,,,,,,,,22037,5.7
1131,Nigeria,Africa,1967.0,41.04,47287752.0,1014.5141039999999,NGA,566.0,,,,,,,,22039,7.4
1132,Nigeria,Africa,1972.0,42.821000000000005,53740085.0,1698.3888379999999,NGA,566.0,,,,,,,,22041,9.1
1133,Nigeria,Africa,1977.0,44.513999999999996,62209173.0,1981.9518059999998,NGA,566.0,,,,,,,,22043,7.0
1134,Nigeria,Africa,1982.0,45.826,73039376.0,1576.97375,NGA,566.0,,,,,,,,22045,9.4
1135,Nigeria,Africa,1987.0,46.886,81551520.0,1385.029563,NGA,566.0,,,,,,,,22047,6.8
1136,Nigeria,Africa,1992.0,47.472,93364244.0,1619.848217,NGA,566.0,,,,,,,,22049,5.7
1137,Nigeria,Africa,1997.0,47.464,106207839.0,1624.941275,NGA,566.0,,,,,,,,22051,5.3
1138,Nigeria,Africa,2002.0,46.608000000000004,119901274.0,1615.2863949999999,NGA,566.0,,,,,,,,22053,6.0
1139,Nigeria,Africa,2007.0,46.858999999999995,135031164.0,2013.9773050000001,NGA,566.0,,,,,,,,22055,6.2
1140,Norway,Europe,1952.0,72.67,3327728.0,10095.42172,NOR,578.0,,,,,,,,22057,6.3
1141,Norway,Europe,1957.0,73.44,3491938.0,11653.97304,NOR,578.0,,,,,,,,22059,6.6
1142,Norway,Europe,1962.0,73.47,3638919.0,13450.40151,NOR,578.0,,,,,,,,22061,6.5
1143,Norway,Europe,1967.0,74.08,3786019.0,16361.87647,NOR,578.0,,,,,,,,22063,5.1
1144,Norway,Europe,1972.0,74.34,3933004.0,18965.05551,NOR,578.0,,,,,,,,22065,9.0
1145,Norway,Europe,1977.0,75.37,4043205.0,23311.34939,NOR,578.0,,,,,,,,22067,9.8
1146,Norway,Europe,1982.0,75.97,4114787.0,26298.635309999998,NOR,578.0,,,,,,,,22069,7.0
1147,Norway,Europe,1987.0,75.89,4186147.0,31540.9748,NOR,578.0,,,,,,,,22071,5.9
1148,Norway,Europe,1992.0,77.32,4286357.0,33965.66115,NOR,578.0,,,,,,,,22073,6.1
1149,Norway,Europe,1997.0,78.32,4405672.0,41283.16433,NOR,578.0,,,,,,,,22075,5.3
1150,Norway,Europe,2002.0,79.05,4535591.0,44683.97525,NOR,578.0,,,,,,,,22077,6.5
1151,Norway,Europe,2007.0,80.196,4627926.0,49357.19017,NOR,578.0,,,,,,,,22079,6.1
1152,Oman,Asia,1952.0,37.578,507833.0,1828.230307,OMN,512.0,,,,,,,,22081,6.1
1153,Oman,Asia,1957.0,40.08,561977.0,2242.746551,OMN,512.0,,,,,,,,22083,7.4
1154,Oman,Asia,1962.0,43.165,628164.0,2924.638113,OMN,512.0,,,,,,,,22085,6.9
1155,Oman,Asia,1967.0,46.988,714775.0,4720.942687,OMN,512.0,,,,,,,,22087,6.1
1156,Oman,Asia,1972.0,52.143,829050.0,10618.03855,OMN,512.0,,,,,,,,22089,5.3
1157,Oman,Asia,1977.0,57.367,1004533.0,11848.343920000001,OMN,512.0,,,,,,,,22091,7.6
1158,Oman,Asia,1982.0,62.728,1301048.0,12954.791009999999,OMN,512.0,,,,,,,,22093,7.5
1159,Oman,Asia,1987.0,67.734,1593882.0,18115.223130000002,OMN,512.0,,,,,,,,22095,6.8
1160,Oman,Asia,1992.0,71.197,1915208.0,18616.70691,OMN,512.0,,,,,,,,22097,8.1
1161,Oman,Asia,1997.0,72.499,2283635.0,19702.055809999998,OMN,512.0,,,,,,,,22099,7.8
1162,Oman,Asia,2002.0,74.193,2713462.0,19774.83687,OMN,512.0,,,,,,,,22101,9.4
1163,Oman,Asia,2007.0,75.64,3204897.0,22316.19287,OMN,512.0,,,,,,,,22103,5.0
1164,Pakistan,Asia,1952.0,43.43600000000001,41346560.0,684.5971437999999,PAK,586.0,,,,,,,,22105,6.7
1165,Pakistan,Asia,1957.0,45.556999999999995,46679944.0,747.0835292,PAK,586.0,,,,,,,,22107,9.9
1166,Pakistan,Asia,1962.0,47.67,53100671.0,803.3427418,PAK,586.0,,,,,,,,22109,7.0
1167,Pakistan,Asia,1967.0,49.8,60641899.0,942.4082588,PAK,586.0,,,,,,,,22111,6.5
1168,Pakistan,Asia,1972.0,51.928999999999995,69325921.0,1049.938981,PAK,586.0,,,,,,,,22113,7.7
1169,Pakistan,Asia,1977.0,54.043,78152686.0,1175.921193,PAK,586.0,,,,,,,,22115,7.3
1170,Pakistan,Asia,1982.0,56.158,91462088.0,1443.429832,PAK,586.0,,,,,,,,22117,7.0
1171,Pakistan,Asia,1987.0,58.245,105186881.0,1704.686583,PAK,586.0,,,,,,,,22119,8.6
1172,Pakistan,Asia,1992.0,60.838,120065004.0,1971.8294640000001,PAK,586.0,,,,,,,,22121,5.3
1173,Pakistan,Asia,1997.0,61.818000000000005,135564834.0,2049.3505210000003,PAK,586.0,,,,,,,,22123,11.9
1174,Pakistan,Asia,2002.0,63.61,153403524.0,2092.712441,PAK,586.0,,,,,,,,22125,5.1
1175,Pakistan,Asia,2007.0,65.483,169270617.0,2605.94758,PAK,586.0,,,,,,,,22127,7.8
1176,Panama,Americas,1952.0,55.191,940080.0,2480.380334,PAN,591.0,,,,,,,,23001,3.6
1177,Panama,Americas,1957.0,59.201,1063506.0,2961.800905,PAN,591.0,,,,,,,,23003,5.7
1178,Panama,Americas,1962.0,61.817,1215725.0,3536.540301,PAN,591.0,,,,,,,,23005,2.9
1179,Panama,Americas,1967.0,64.071,1405486.0,4421.009084,PAN,591.0,,,,,,,,23007,4.4
1180,Panama,Americas,1972.0,66.21600000000001,1616384.0,5364.2496630000005,PAN,591.0,,,,,,,,23009,4.7
1181,Panama,Americas,1977.0,68.681,1839782.0,5351.912144,PAN,591.0,,,,,,,,23011,3.6
1182,Panama,Americas,1982.0,70.472,2036305.0,7009.601598,PAN,591.0,,,,,,,,23013,3.6
1183,Panama,Americas,1987.0,71.523,2253639.0,7034.779161,PAN,591.0,,,,,,,,23015,3.8
1184,Panama,Americas,1992.0,72.462,2484997.0,6618.74305,PAN,591.0,,,,,,,,23017,4.8
1185,Panama,Americas,1997.0,73.738,2734531.0,7113.692252,PAN,591.0,,,,,,,,23019,4.4
1186,Panama,Americas,2002.0,74.712,2990875.0,7356.031934000001,PAN,591.0,,,,,,,,23021,5.4
1187,Panama,Americas,2007.0,75.53699999999999,3242173.0,9809.185636,PAN,591.0,,,,,,,,23023,3.0
1188,Paraguay,Americas,1952.0,62.648999999999994,1555876.0,1952.3087010000002,PRY,600.0,,,,,,,,23025,5.8
1189,Paraguay,Americas,1957.0,63.196000000000005,1770902.0,2046.1547059999998,PRY,600.0,,,,,,,,23027,4.2
1190,Paraguay,Americas,1962.0,64.361,2009813.0,2148.027146,PRY,600.0,,,,,,,,23029,6.2
1191,Paraguay,Americas,1967.0,64.95100000000001,2287985.0,2299.376311,PRY,600.0,,,,,,,,23031,3.4
1192,Paraguay,Americas,1972.0,65.815,2614104.0,2523.337977,PRY,600.0,,,,,,,,24001,6.1
1193,Paraguay,Americas,1977.0,66.35300000000001,2984494.0,3248.373311,PRY,600.0,,,,,,,,24003,3.7
1194,Paraguay,Americas,1982.0,66.874,3366439.0,4258.5036039999995,PRY,600.0,,,,,,,,24005,4.5
1195,Paraguay,Americas,1987.0,67.378,3886512.0,3998.875695,PRY,600.0,,,,,,,,24009,3.8
1196,Paraguay,Americas,1992.0,68.225,4483945.0,4196.411078,PRY,600.0,,,,,,,,24011,4.7
1197,Paraguay,Americas,1997.0,69.4,5154123.0,4247.400261,PRY,600.0,,,,,,,,24013,3.5
1198,Paraguay,Americas,2002.0,70.755,5884491.0,3783.674243,PRY,600.0,,,,,,,,24015,5.1
1199,Paraguay,Americas,2007.0,71.752,6667147.0,4172.838464,PRY,600.0,,,,,,,,24017,4.2
1200,Peru,Americas,1952.0,43.902,8025700.0,3758.523437,PER,604.0,,,,,,,,24019,6.0
1201,Peru,Americas,1957.0,46.263000000000005,9146100.0,4245.256697999999,PER,604.0,,,,,,,,24021,3.7
1202,Peru,Americas,1962.0,49.096000000000004,10516500.0,4957.037982,PER,604.0,,,,,,,,24023,5.5
1203,Peru,Americas,1967.0,51.445,12132200.0,5788.09333,PER,604.0,,,,,,,,24025,4.1
1204,Peru,Americas,1972.0,55.448,13954700.0,5937.827283,PER,604.0,,,,,,,,24027,3.2
1205,Peru,Americas,1977.0,58.446999999999996,15990099.0,6281.290854999999,PER,604.0,,,,,,,,24029,4.7
1206,Peru,Americas,1982.0,61.406000000000006,18125129.0,6434.501797,PER,604.0,,,,,,,,24031,3.3
1207,Peru,Americas,1987.0,64.134,20195924.0,6360.9434439999995,PER,604.0,,,,,,,,24033,4.4
1208,Peru,Americas,1992.0,66.458,22430449.0,4446.380924,PER,604.0,,,,,,,,24035,3.8
1209,Peru,Americas,1997.0,68.38600000000001,24748122.0,5838.347657,PER,604.0,,,,,,,,24037,4.1
1210,Peru,Americas,2002.0,69.906,26769436.0,5909.020073,PER,604.0,,,,,,,,24039,7.0
1211,Peru,Americas,2007.0,71.421,28674757.0,7408.905561,PER,604.0,,,,,,,,24041,4.1
1212,Philippines,Asia,1952.0,47.751999999999995,22438691.0,1272.880995,PHL,608.0,,,,,,,,24043,4.9
1213,Philippines,Asia,1957.0,51.333999999999996,26072194.0,1547.9448439999999,PHL,608.0,,,,,,,,24045,6.0
1214,Philippines,Asia,1962.0,54.757,30325264.0,1649.5521529999999,PHL,608.0,,,,,,,,24047,9.0
1215,Philippines,Asia,1967.0,56.393,35356600.0,1814.12743,PHL,608.0,,,,,,,,24510,6.3
1216,Philippines,Asia,1972.0,58.065,40850141.0,1989.3740699999998,PHL,608.0,,,,,,,,25001,4.7
1217,Philippines,Asia,1977.0,60.06,46850962.0,2373.204287,PHL,608.0,,,,,,,,25003,4.3
1218,Philippines,Asia,1982.0,62.082,53456774.0,2603.273765,PHL,608.0,,,,,,,,25005,4.7
1219,Philippines,Asia,1987.0,64.15100000000001,60017788.0,2189.634995,PHL,608.0,,,,,,,,25007,5.0
1220,Philippines,Asia,1992.0,66.458,67185766.0,2279.3240170000004,PHL,608.0,,,,,,,,25009,3.8
1221,Philippines,Asia,1997.0,68.564,75012988.0,2536.534925,PHL,608.0,,,,,,,,25011,3.3
1222,Philippines,Asia,2002.0,70.303,82995088.0,2650.921068,PHL,608.0,,,,,,,,25013,5.0
1223,Philippines,Asia,2007.0,71.688,91077287.0,3190.481016,PHL,608.0,,,,,,,,25015,3.3
1224,Poland,Europe,1952.0,61.31,25730551.0,4029.3296990000003,POL,616.0,,,,,,,,25017,3.0
1225,Poland,Europe,1957.0,65.77,28235346.0,4734.253019,POL,616.0,,,,,,,,25019,4.2
1226,Poland,Europe,1962.0,67.64,30329617.0,5338.752143,POL,616.0,,,,,,,,25021,3.2
1227,Poland,Europe,1967.0,69.61,31785378.0,6557.152776,POL,616.0,,,,,,,,25023,3.9
1228,Poland,Europe,1972.0,70.85,33039545.0,8006.506993000001,POL,616.0,,,,,,,,25025,3.4
1229,Poland,Europe,1977.0,70.67,34621254.0,9508.141454,POL,616.0,,,,,,,,25027,3.9
1230,Poland,Europe,1982.0,71.32,36227381.0,8451.531004,POL,616.0,,,,,,,,26001,7.4
1231,Poland,Europe,1987.0,70.98,37740710.0,9082.351172,POL,616.0,,,,,,,,26003,8.0
1232,Poland,Europe,1992.0,70.99,38370697.0,7738.881247,POL,616.0,,,,,,,,26005,3.7
1233,Poland,Europe,1997.0,72.75,38654957.0,10159.58368,POL,616.0,,,,,,,,26007,5.7
1234,Poland,Europe,2002.0,74.67,38625976.0,12002.23908,POL,616.0,,,,,,,,26009,6.8
1235,Poland,Europe,2007.0,75.563,38518241.0,15389.924680000002,POL,616.0,,,,,,,,26011,8.1
1236,Portugal,Europe,1952.0,59.82,8526050.0,3068.319867,PRT,620.0,,,,,,,,26013,7.9
1237,Portugal,Europe,1957.0,61.51,8817650.0,3774.571743,PRT,620.0,,,,,,,,26015,3.8
1238,Portugal,Europe,1962.0,64.39,9019800.0,4727.954889,PRT,620.0,,,,,,,,26017,5.2
1239,Portugal,Europe,1967.0,66.6,9103000.0,6361.517993,PRT,620.0,,,,,,,,26019,6.4
1240,Portugal,Europe,1972.0,69.26,8970450.0,9022.247417,PRT,620.0,,,,,,,,26021,4.8
1241,Portugal,Europe,1977.0,70.41,9662600.0,10172.48572,PRT,620.0,,,,,,,,26023,4.6
1242,Portugal,Europe,1982.0,72.77,9859650.0,11753.84291,PRT,620.0,,,,,,,,26025,4.6
1243,Portugal,Europe,1987.0,74.06,9915289.0,13039.30876,PRT,620.0,,,,,,,,26027,4.6
1244,Portugal,Europe,1992.0,74.86,9927680.0,16207.266630000002,PRT,620.0,,,,,,,,26029,5.3
1245,Portugal,Europe,1997.0,75.97,10156415.0,17641.03156,PRT,620.0,,,,,,,,26031,9.0
1246,Portugal,Europe,2002.0,77.29,10433867.0,19970.90787,PRT,620.0,,,,,,,,26033,7.4
1247,Portugal,Europe,2007.0,78.098,10642836.0,20509.64777,PRT,620.0,,,,,,,,26035,7.2
1248,Puerto Rico,Americas,1952.0,64.28,2227000.0,3081.959785,PRI,630.0,,,,,,,,26037,3.6
1249,Puerto Rico,Americas,1957.0,68.54,2260000.0,3907.1561890000003,PRI,630.0,,,,,,,,26039,7.4
1250,Puerto Rico,Americas,1962.0,69.62,2448046.0,5108.34463,PRI,630.0,,,,,,,,26041,6.3
1251,Puerto Rico,Americas,1967.0,71.1,2648961.0,6929.277714,PRI,630.0,,,,,,,,26043,5.2
1252,Puerto Rico,Americas,1972.0,72.16,2847132.0,9123.041742,PRI,630.0,,,,,,,,26045,4.0
1253,Puerto Rico,Americas,1977.0,73.44,3080828.0,9770.524921,PRI,630.0,,,,,,,,26047,6.2
1254,Puerto Rico,Americas,1982.0,73.75,3279001.0,10330.98915,PRI,630.0,,,,,,,,26049,5.4
1255,Puerto Rico,Americas,1987.0,74.63,3444468.0,12281.34191,PRI,630.0,,,,,,,,26051,6.8
1256,Puerto Rico,Americas,1992.0,73.911,3585176.0,14641.587109999999,PRI,630.0,,,,,,,,26053,6.5
1257,Puerto Rico,Americas,1997.0,74.917,3759430.0,16999.4333,PRI,630.0,,,,,,,,26055,4.1
1258,Puerto Rico,Americas,2002.0,77.778,3859606.0,18855.606180000002,PRI,630.0,,,,,,,,26057,5.0
1259,Puerto Rico,Americas,2007.0,78.74600000000001,3942491.0,19328.70901,PRI,630.0,,,,,,,,26059,4.9
1260,Reunion,Africa,1952.0,52.724,257700.0,2718.885295,REU,638.0,,,,,,,,26061,5.9
1261,Reunion,Africa,1957.0,55.09,308700.0,2769.451844,REU,638.0,,,,,,,,26063,5.0
1262,Reunion,Africa,1962.0,57.666000000000004,358900.0,3173.72334,REU,638.0,,,,,,,,26065,4.1
1263,Reunion,Africa,1967.0,60.542,414024.0,4021.1757390000002,REU,638.0,,,,,,,,26067,4.1
1264,Reunion,Africa,1972.0,64.274,461633.0,5047.658563,REU,638.0,,,,,,,,26069,7.1
1265,Reunion,Africa,1977.0,67.064,492095.0,4319.804067,REU,638.0,,,,,,,,26071,6.5
1266,Reunion,Africa,1982.0,69.885,517810.0,5267.219353,REU,638.0,,,,,,,,26073,4.5
1267,Reunion,Africa,1987.0,71.913,562035.0,5303.377488,REU,638.0,,,,,,,,26075,4.7
1268,Reunion,Africa,1992.0,73.615,622191.0,6101.2558229999995,REU,638.0,,,,,,,,26077,3.9
1269,Reunion,Africa,1997.0,74.77199999999999,684810.0,6071.941411,REU,638.0,,,,,,,,26079,6.9
1270,Reunion,Africa,2002.0,75.744,743981.0,6316.1652,REU,638.0,,,,,,,,26081,3.4
1271,Reunion,Africa,2007.0,76.442,798094.0,7670.122558,REU,638.0,,,,,,,,26083,8.4
1272,Romania,Europe,1952.0,61.05,16630000.0,3144.613186,ROU,642.0,,,,,,,,26085,7.3
1273,Romania,Europe,1957.0,64.1,17829327.0,3943.370225,ROU,642.0,,,,,,,,26087,6.5
1274,Romania,Europe,1962.0,66.8,18680721.0,4734.9975859999995,ROU,642.0,,,,,,,,26089,4.7
1275,Romania,Europe,1967.0,66.8,19284814.0,6470.866545,ROU,642.0,,,,,,,,26091,4.5
1276,Romania,Europe,1972.0,69.21,20662648.0,8011.414401999999,ROU,642.0,,,,,,,,26093,4.2
1277,Romania,Europe,1977.0,69.46,21658597.0,9356.39724,ROU,642.0,,,,,,,,26095,6.5
1278,Romania,Europe,1982.0,69.66,22356726.0,9605.314053,ROU,642.0,,,,,,,,26097,9.4
1279,Romania,Europe,1987.0,69.53,22686371.0,9696.273295,ROU,642.0,,,,,,,,26099,5.3
1280,Romania,Europe,1992.0,69.36,22797027.0,6598.409903,ROU,642.0,,,,,,,,26101,6.3
1281,Romania,Europe,1997.0,69.72,22562458.0,7346.547556999999,ROU,642.0,,,,,,,,26103,5.6
1282,Romania,Europe,2002.0,71.322,22404337.0,7885.360081,ROU,642.0,,,,,,,,26105,5.6
1283,Romania,Europe,2007.0,72.476,22276056.0,10808.47561,ROU,642.0,,,,,,,,26107,5.4
1284,Rwanda,Africa,1952.0,40.0,2534927.0,493.32387520000003,RWA,646.0,,,,,,,,26109,5.6
1285,Rwanda,Africa,1957.0,41.5,2822082.0,540.2893982999999,RWA,646.0,,,,,,,,26111,4.5
1286,Rwanda,Africa,1962.0,43.0,3051242.0,597.4730727000001,RWA,646.0,,,,,,,,26113,5.7
1287,Rwanda,Africa,1967.0,44.1,3451079.0,510.9637142,RWA,646.0,,,,,,,,26115,4.3
1288,Rwanda,Africa,1972.0,44.6,3992121.0,590.5806637999999,RWA,646.0,,,,,,,,26117,5.0
1289,Rwanda,Africa,1977.0,45.0,4657072.0,670.0806011,RWA,646.0,,,,,,,,26119,9.7
1290,Rwanda,Africa,1982.0,46.218,5507565.0,881.5706467,RWA,646.0,,,,,,,,26121,5.2
1291,Rwanda,Africa,1987.0,44.02,6349365.0,847.991217,RWA,646.0,,,,,,,,26123,4.7
1292,Rwanda,Africa,1992.0,23.599,7290203.0,737.0685949,RWA,646.0,,,,,,,,26125,4.2
1293,Rwanda,Africa,1997.0,36.086999999999996,7212583.0,589.9445051,RWA,646.0,,,,,,,,26127,7.1
1294,Rwanda,Africa,2002.0,43.413000000000004,7852401.0,785.6537647999999,RWA,646.0,,,,,,,,26129,7.5
1295,Rwanda,Africa,2007.0,46.242,8860588.0,863.0884639000001,RWA,646.0,,,,,,,,26131,8.3
1296,Sao Tome and Principe,Africa,1952.0,46.471000000000004,60011.0,879.5835855,STP,678.0,,,,,,,,26133,5.5
1297,Sao Tome and Principe,Africa,1957.0,48.945,61325.0,860.7369026,STP,678.0,,,,,,,,26135,7.2
1298,Sao Tome and Principe,Africa,1962.0,51.893,65345.0,1071.551119,STP,678.0,,,,,,,,26137,5.7
1299,Sao Tome and Principe,Africa,1967.0,54.425,70787.0,1384.840593,STP,678.0,,,,,,,,26139,3.2
1300,Sao Tome and Principe,Africa,1972.0,56.48,76595.0,1532.985254,STP,678.0,,,,,,,,26141,9.2
1301,Sao Tome and Principe,Africa,1977.0,58.55,86796.0,1737.561657,STP,678.0,,,,,,,,26143,8.1
1302,Sao Tome and Principe,Africa,1982.0,60.351000000000006,98593.0,1890.2181170000001,STP,678.0,,,,,,,,26145,5.1
1303,Sao Tome and Principe,Africa,1987.0,61.728,110812.0,1516.525457,STP,678.0,,,,,,,,26147,6.2
1304,Sao Tome and Principe,Africa,1992.0,62.742,125911.0,1428.777814,STP,678.0,,,,,,,,26149,4.0
1305,Sao Tome and Principe,Africa,1997.0,63.306000000000004,145608.0,1339.076036,STP,678.0,,,,,,,,26151,6.0
1306,Sao Tome and Principe,Africa,2002.0,64.337,170372.0,1353.09239,STP,678.0,,,,,,,,26153,9.1
