,Country Name,Indicator Name,Year,Value
17615,Poland,Electric power consumption (kWh per capita),1982,2900.12710568
17616,Poland,Energy use (kg of oil equivalent per capita),1982,3412.49866376
17617,Poland,Exports of goods and services (% of GDP),1982,
17618,Poland,"Fertility rate, total (births per woman)",1982,2.34
17619,Poland,GDP growth (annual %),1982,
17620,Poland,Imports of goods and services (% of GDP),1982,
17621,Poland,"Industry, value added (% of GDP)",1982,
17622,Poland,"Inflation, GDP deflator (annual %)",1982,
17623,Poland,"Life expectancy at birth, total (years)",1982,71.1024390244
17624,Poland,Population density (people per sq. km of land area),1982,118.288161546
17625,Poland,"Services, etc., value added (% of GDP)",1982,
17626,Portugal,"Agriculture, value added (% of GDP)",1982,
17627,Portugal,CO2 emissions (metric tons per capita),1982,2.9515740426200003
17628,Portugal,Domestic credit provided by financial sector (% of GDP),1982,92.0819475354
17629,Portugal,Electric power consumption (kWh per capita),1982,1644.71112176
17630,Portugal,Energy use (kg of oil equivalent per capita),1982,1119.20463053
17631,Portugal,Exports of goods and services (% of GDP),1982,20.6804175009
17632,Portugal,"Fertility rate, total (births per woman)",1982,2.07
17633,Portugal,GDP growth (annual %),1982,2.13537533409
17634,Portugal,Imports of goods and services (% of GDP),1982,35.0751037419
17635,Portugal,"Industry, value added (% of GDP)",1982,
17636,Portugal,"Inflation, GDP deflator (annual %)",1982,20.6903306203
17637,Portugal,"Life expectancy at birth, total (years)",1982,72.4146341463
17638,Portugal,Population density (people per sq. km of land area),1982,108.32536612
17639,Portugal,"Services, etc., value added (% of GDP)",1982,
17640,Puerto Rico,"Agriculture, value added (% of GDP)",1982,3.20501814581
17641,Puerto Rico,CO2 emissions (metric tons per capita),1982,
17642,Puerto Rico,Domestic credit provided by financial sector (% of GDP),1982,
17643,Puerto Rico,Electric power consumption (kWh per capita),1982,
17644,Puerto Rico,Energy use (kg of oil equivalent per capita),1982,
17645,Puerto Rico,Exports of goods and services (% of GDP),1982,70.4179143651
17646,Puerto Rico,"Fertility rate, total (births per woman)",1982,2.49
17647,Puerto Rico,GDP growth (annual %),1982,-1.55664419775
17648,Puerto Rico,Imports of goods and services (% of GDP),1982,68.6999677885
17649,Puerto Rico,"Industry, value added (% of GDP)",1982,77.8692944071
17650,Puerto Rico,"Inflation, GDP deflator (annual %)",1982,6.72853828306
17651,Puerto Rico,"Life expectancy at birth, total (years)",1982,73.9085853659
17652,Puerto Rico,Population density (people per sq. km of land area),1982,369.498647125
17653,Puerto Rico,"Services, etc., value added (% of GDP)",1982,18.9256874471
17654,Qatar,"Agriculture, value added (% of GDP)",1982,
17655,Qatar,CO2 emissions (metric tons per capita),1982,44.5607916549
17656,Qatar,Domestic credit provided by financial sector (% of GDP),1982,17.7397296876
17657,Qatar,Electric power consumption (kWh per capita),1982,10016.5198635
17658,Qatar,Energy use (kg of oil equivalent per capita),1982,17348.327454
17659,Qatar,Exports of goods and services (% of GDP),1982,
17660,Qatar,"Fertility rate, total (births per woman)",1982,5.504
17661,Qatar,GDP growth (annual %),1982,
17662,Qatar,Imports of goods and services (% of GDP),1982,
17663,Qatar,"Industry, value added (% of GDP)",1982,
17664,Qatar,"Inflation, GDP deflator (annual %)",1982,
17665,Qatar,"Life expectancy at birth, total (years)",1982,73.3669756098
17666,Qatar,Population density (people per sq. km of land area),1982,23.8795865633
17667,Qatar,"Services, etc., value added (% of GDP)",1982,
17668,Romania,"Agriculture, value added (% of GDP)",1982,19.9275362319
17669,Romania,CO2 emissions (metric tons per capita),1982,8.69511053085
17670,Romania,Domestic credit provided by financial sector (% of GDP),1982,69.2515809733
17671,Romania,Electric power consumption (kWh per capita),1982,2922.09030899
17672,Romania,Energy use (kg of oil equivalent per capita),1982,2876.73333115
17673,Romania,Exports of goods and services (% of GDP),1982,
17674,Romania,"Fertility rate, total (births per woman)",1982,2.17
17675,Romania,GDP growth (annual %),1982,
17676,Romania,Imports of goods and services (% of GDP),1982,
17677,Romania,"Industry, value added (% of GDP)",1982,55.1630434783
17678,Romania,"Inflation, GDP deflator (annual %)",1982,
17679,Romania,"Life expectancy at birth, total (years)",1982,69.5317073171
17680,Romania,Population density (people per sq. km of land area),1982,97.7484978727
17681,Romania,"Services, etc., value added (% of GDP)",1982,24.909420289899998
17682,Russian Federation,"Agriculture, value added (% of GDP)",1982,
17683,Russian Federation,CO2 emissions (metric tons per capita),1982,
17684,Russian Federation,Domestic credit provided by financial sector (% of GDP),1982,
17685,Russian Federation,Electric power consumption (kWh per capita),1982,
17686,Russian Federation,Energy use (kg of oil equivalent per capita),1982,
17687,Russian Federation,Exports of goods and services (% of GDP),1982,
17688,Russian Federation,"Fertility rate, total (births per woman)",1982,2.04
17689,Russian Federation,GDP growth (annual %),1982,
17690,Russian Federation,Imports of goods and services (% of GDP),1982,
17691,Russian Federation,"Industry, value added (% of GDP)",1982,
17692,Russian Federation,"Inflation, GDP deflator (annual %)",1982,
17693,Russian Federation,"Life expectancy at birth, total (years)",1982,67.806097561
17694,Russian Federation,Population density (people per sq. km of land area),1982,8.592033532739999
17695,Russian Federation,"Services, etc., value added (% of GDP)",1982,
17696,Rwanda,"Agriculture, value added (% of GDP)",1982,39.783748805100004
17697,Rwanda,CO2 emissions (metric tons per capita),1982,0.110950452125
17698,Rwanda,Domestic credit provided by financial sector (% of GDP),1982,6.283541283250001
17699,Rwanda,Electric power consumption (kWh per capita),1982,
17700,Rwanda,Energy use (kg of oil equivalent per capita),1982,
17701,Rwanda,Exports of goods and services (% of GDP),1982,11.5525587505
17702,Rwanda,"Fertility rate, total (births per woman)",1982,8.423
17703,Rwanda,GDP growth (annual %),1982,1.81084644677
17704,Rwanda,Imports of goods and services (% of GDP),1982,24.150490826
17705,Rwanda,"Industry, value added (% of GDP)",1982,21.7342971627
17706,Rwanda,"Inflation, GDP deflator (annual %)",1982,4.883180315340001
17707,Rwanda,"Life expectancy at birth, total (years)",1982,49.71926829270001
17708,Rwanda,Population density (people per sq. km of land area),1982,222.392825294
17709,Rwanda,"Services, etc., value added (% of GDP)",1982,38.4819540322
17710,Samoa,"Agriculture, value added (% of GDP)",1982,
17711,Samoa,CO2 emissions (metric tons per capita),1982,0.722212692423
17712,Samoa,Domestic credit provided by financial sector (% of GDP),1982,32.261503003
17713,Samoa,Electric power consumption (kWh per capita),1982,
17714,Samoa,Energy use (kg of oil equivalent per capita),1982,
17715,Samoa,Exports of goods and services (% of GDP),1982,
17716,Samoa,"Fertility rate, total (births per woman)",1982,5.968
17717,Samoa,GDP growth (annual %),1982,
17718,Samoa,Imports of goods and services (% of GDP),1982,
17719,Samoa,"Industry, value added (% of GDP)",1982,
17720,Samoa,"Inflation, GDP deflator (annual %)",1982,
17721,Samoa,"Life expectancy at birth, total (years)",1982,60.9665121951
17722,Samoa,Population density (people per sq. km of land area),1982,55.618727915200004
17723,Samoa,"Services, etc., value added (% of GDP)",1982,
17724,San Marino,"Agriculture, value added (% of GDP)",1982,
17725,San Marino,CO2 emissions (metric tons per capita),1982,
17726,San Marino,Domestic credit provided by financial sector (% of GDP),1982,
17727,San Marino,Electric power consumption (kWh per capita),1982,
17728,San Marino,Energy use (kg of oil equivalent per capita),1982,
17729,San Marino,Exports of goods and services (% of GDP),1982,
17730,San Marino,"Fertility rate, total (births per woman)",1982,
17731,San Marino,GDP growth (annual %),1982,0.413587537732
17732,San Marino,Imports of goods and services (% of GDP),1982,
17733,San Marino,"Industry, value added (% of GDP)",1982,
17734,San Marino,"Inflation, GDP deflator (annual %)",1982,17.541052809500002
17735,San Marino,"Life expectancy at birth, total (years)",1982,
17736,San Marino,Population density (people per sq. km of land area),1982,365.733333333
17737,San Marino,"Services, etc., value added (% of GDP)",1982,
17738,Sao Tome and Principe,"Agriculture, value added (% of GDP)",1982,
17739,Sao Tome and Principe,CO2 emissions (metric tons per capita),1982,0.483028006323
17740,Sao Tome and Principe,Domestic credit provided by financial sector (% of GDP),1982,
17741,Sao Tome and Principe,Electric power consumption (kWh per capita),1982,
17742,Sao Tome and Principe,Energy use (kg of oil equivalent per capita),1982,
17743,Sao Tome and Principe,Exports of goods and services (% of GDP),1982,
17744,Sao Tome and Principe,"Fertility rate, total (births per woman)",1982,6.276
17745,Sao Tome and Principe,GDP growth (annual %),1982,
17746,Sao Tome and Principe,Imports of goods and services (% of GDP),1982,
17747,Sao Tome and Principe,"Industry, value added (% of GDP)",1982,
17748,Sao Tome and Principe,"Inflation, GDP deflator (annual %)",1982,
17749,Sao Tome and Principe,"Life expectancy at birth, total (years)",1982,60.6421707317
17750,Sao Tome and Principe,Population density (people per sq. km of land area),1982,102.804166667
17751,Sao Tome and Principe,"Services, etc., value added (% of GDP)",1982,
17752,Saudi Arabia,"Agriculture, value added (% of GDP)",1982,1.59365279993
17753,Saudi Arabia,CO2 emissions (metric tons per capita),1982,14.056238038599998
17754,Saudi Arabia,Domestic credit provided by financial sector (% of GDP),1982,-53.4129715571
17755,Saudi Arabia,Electric power consumption (kWh per capita),1982,2594.36111668
17756,Saudi Arabia,Energy use (kg of oil equivalent per capita),1982,4215.42559694
17757,Saudi Arabia,Exports of goods and services (% of GDP),1982,50.7317249597
17758,Saudi Arabia,"Fertility rate, total (births per woman)",1982,7.0470000000000015
17759,Saudi Arabia,GDP growth (annual %),1982,-10.4268101318
17760,Saudi Arabia,Imports of goods and services (% of GDP),1982,39.1183513727
17761,Saudi Arabia,"Industry, value added (% of GDP)",1982,59.7981474643
17762,Saudi Arabia,"Inflation, GDP deflator (annual %)",1982,-5.916457519430001
17763,Saudi Arabia,"Life expectancy at birth, total (years)",1982,64.6587804878
17764,Saudi Arabia,Population density (people per sq. km of land area),1982,5.2319567007300005
17765,Saudi Arabia,"Services, etc., value added (% of GDP)",1982,38.6081997358
17766,Senegal,"Agriculture, value added (% of GDP)",1982,22.9607332262
17767,Senegal,CO2 emissions (metric tons per capita),1982,0.5187628401659999
17768,Senegal,Domestic credit provided by financial sector (% of GDP),1982,44.7156339972
17769,Senegal,Electric power consumption (kWh per capita),1982,96.2932859124
17770,Senegal,Energy use (kg of oil equivalent per capita),1982,260.719421235
17771,Senegal,Exports of goods and services (% of GDP),1982,29.180133861199998
17772,Senegal,"Fertility rate, total (births per woman)",1982,7.284
17773,Senegal,GDP growth (annual %),1982,7.84306460653
17774,Senegal,Imports of goods and services (% of GDP),1982,43.4332660515
17775,Senegal,"Industry, value added (% of GDP)",1982,20.5957874791
17776,Senegal,"Inflation, GDP deflator (annual %)",1982,9.76732985724
17777,Senegal,"Life expectancy at birth, total (years)",1982,50.9331463415
17778,Senegal,Population density (people per sq. km of land area),1982,30.5836025554
17779,Senegal,"Services, etc., value added (% of GDP)",1982,56.44347929470001
17780,Serbia,"Agriculture, value added (% of GDP)",1982,
17781,Serbia,CO2 emissions (metric tons per capita),1982,
17782,Serbia,Domestic credit provided by financial sector (% of GDP),1982,
17783,Serbia,Electric power consumption (kWh per capita),1982,
17784,Serbia,Energy use (kg of oil equivalent per capita),1982,
17785,Serbia,Exports of goods and services (% of GDP),1982,
17786,Serbia,"Fertility rate, total (births per woman)",1982,
17787,Serbia,GDP growth (annual %),1982,
17788,Serbia,Imports of goods and services (% of GDP),1982,
17789,Serbia,"Industry, value added (% of GDP)",1982,
17790,Serbia,"Inflation, GDP deflator (annual %)",1982,
17791,Serbia,"Life expectancy at birth, total (years)",1982,
17792,Serbia,Population density (people per sq. km of land area),1982,85.06745941
17793,Serbia,"Services, etc., value added (% of GDP)",1982,
17794,Seychelles,"Agriculture, value added (% of GDP)",1982,6.39702847709
17795,Seychelles,CO2 emissions (metric tons per capita),1982,1.28216783217
17796,Seychelles,Domestic credit provided by financial sector (% of GDP),1982,28.1985142385
17797,Seychelles,Electric power consumption (kWh per capita),1982,
17798,Seychelles,Energy use (kg of oil equivalent per capita),1982,
17799,Seychelles,Exports of goods and services (% of GDP),1982,10.3264548081
17800,Seychelles,"Fertility rate, total (births per woman)",1982,3.5
17801,Seychelles,GDP growth (annual %),1982,-1.11767362261
17802,Seychelles,Imports of goods and services (% of GDP),1982,66.1702434998
17803,Seychelles,"Industry, value added (% of GDP)",1982,15.600495253800002
17804,Seychelles,"Inflation, GDP deflator (annual %)",1982,0.199850045855
17805,Seychelles,"Life expectancy at birth, total (years)",1982,68.6829268293
17806,Seychelles,Population density (people per sq. km of land area),1982,140.02826087
17807,Seychelles,"Services, etc., value added (% of GDP)",1982,78.0024762691
17808,Sierra Leone,"Agriculture, value added (% of GDP)",1982,35.849684070500004
17809,Sierra Leone,CO2 emissions (metric tons per capita),1982,0.17173001904899998
17810,Sierra Leone,Domestic credit provided by financial sector (% of GDP),1982,46.0224368962
17811,Sierra Leone,Electric power consumption (kWh per capita),1982,
17812,Sierra Leone,Energy use (kg of oil equivalent per capita),1982,
17813,Sierra Leone,Exports of goods and services (% of GDP),1982,15.7556871299
17814,Sierra Leone,"Fertility rate, total (births per woman)",1982,6.445
17815,Sierra Leone,GDP growth (annual %),1982,4.781755534649999
17816,Sierra Leone,Imports of goods and services (% of GDP),1982,25.9333125584
17817,Sierra Leone,"Industry, value added (% of GDP)",1982,17.0269371467
17818,Sierra Leone,"Inflation, GDP deflator (annual %)",1982,18.501627313
17819,Sierra Leone,"Life expectancy at birth, total (years)",1982,40.8703658537
17820,Sierra Leone,Population density (people per sq. km of land area),1982,44.6709060682
17821,Sierra Leone,"Services, etc., value added (% of GDP)",1982,47.123378782799996
17822,Singapore,"Agriculture, value added (% of GDP)",1982,1.3926259464700002
17823,Singapore,CO2 emissions (metric tons per capita),1982,11.241546651300002
17824,Singapore,Domestic credit provided by financial sector (% of GDP),1982,59.432201543699996
17825,Singapore,Electric power consumption (kWh per capita),1982,2814.3191713
17826,Singapore,Energy use (kg of oil equivalent per capita),1982,1987.08730813
17827,Singapore,Exports of goods and services (% of GDP),1982,185.41469187299998
17828,Singapore,"Fertility rate, total (births per woman)",1982,1.706
17829,Singapore,GDP growth (annual %),1982,7.17245362015
17830,Singapore,Imports of goods and services (% of GDP),1982,187.247496306
17831,Singapore,"Industry, value added (% of GDP)",1982,34.5481058457
17832,Singapore,"Inflation, GDP deflator (annual %)",1982,4.45445515196
17833,Singapore,"Life expectancy at birth, total (years)",1982,72.68780487800001
17834,Singapore,Population density (people per sq. km of land area),1982,3949.94925373
17835,Singapore,"Services, etc., value added (% of GDP)",1982,64.0592682079
17836,Sint Maarten (Dutch part),"Agriculture, value added (% of GDP)",1982,
17837,Sint Maarten (Dutch part),CO2 emissions (metric tons per capita),1982,
17838,Sint Maarten (Dutch part),Domestic credit provided by financial sector (% of GDP),1982,
17839,Sint Maarten (Dutch part),Electric power consumption (kWh per capita),1982,
17840,Sint Maarten (Dutch part),Energy use (kg of oil equivalent per capita),1982,
17841,Sint Maarten (Dutch part),Exports of goods and services (% of GDP),1982,
17842,Sint Maarten (Dutch part),"Fertility rate, total (births per woman)",1982,
17843,Sint Maarten (Dutch part),GDP growth (annual %),1982,
17844,Sint Maarten (Dutch part),Imports of goods and services (% of GDP),1982,
17845,Sint Maarten (Dutch part),"Industry, value added (% of GDP)",1982,
17846,Sint Maarten (Dutch part),"Inflation, GDP deflator (annual %)",1982,
17847,Sint Maarten (Dutch part),"Life expectancy at birth, total (years)",1982,
17848,Sint Maarten (Dutch part),Population density (people per sq. km of land area),1982,
17849,Sint Maarten (Dutch part),"Services, etc., value added (% of GDP)",1982,
17850,Slovak Republic,"Agriculture, value added (% of GDP)",1982,
17851,Slovak Republic,CO2 emissions (metric tons per capita),1982,
17852,Slovak Republic,Domestic credit provided by financial sector (% of GDP),1982,
17853,Slovak Republic,Electric power consumption (kWh per capita),1982,4439.28002201
17854,Slovak Republic,Energy use (kg of oil equivalent per capita),1982,3754.67958194
17855,Slovak Republic,Exports of goods and services (% of GDP),1982,
17856,Slovak Republic,"Fertility rate, total (births per woman)",1982,2.28
17857,Slovak Republic,GDP growth (annual %),1982,
17858,Slovak Republic,Imports of goods and services (% of GDP),1982,
17859,Slovak Republic,"Industry, value added (% of GDP)",1982,
17860,Slovak Republic,"Inflation, GDP deflator (annual %)",1982,
17861,Slovak Republic,"Life expectancy at birth, total (years)",1982,70.6890243902
17862,Slovak Republic,Population density (people per sq. km of land area),1982,105.095613306
17863,Slovak Republic,"Services, etc., value added (% of GDP)",1982,
17864,Slovenia,"Agriculture, value added (% of GDP)",1982,
17865,Slovenia,CO2 emissions (metric tons per capita),1982,
17866,Slovenia,Domestic credit provided by financial sector (% of GDP),1982,
17867,Slovenia,Electric power consumption (kWh per capita),1982,
17868,Slovenia,Energy use (kg of oil equivalent per capita),1982,
17869,Slovenia,Exports of goods and services (% of GDP),1982,
17870,Slovenia,"Fertility rate, total (births per woman)",1982,1.93
17871,Slovenia,GDP growth (annual %),1982,
17872,Slovenia,Imports of goods and services (% of GDP),1982,
17873,Slovenia,"Industry, value added (% of GDP)",1982,
17874,Slovenia,"Inflation, GDP deflator (annual %)",1982,
17875,Slovenia,"Life expectancy at birth, total (years)",1982,71.0536585366
17876,Slovenia,Population density (people per sq. km of land area),1982,94.85273088379999
17877,Slovenia,"Services, etc., value added (% of GDP)",1982,
17878,Solomon Islands,"Agriculture, value added (% of GDP)",1982,
17879,Solomon Islands,CO2 emissions (metric tons per capita),1982,0.490912852634
17880,Solomon Islands,Domestic credit provided by financial sector (% of GDP),1982,26.1787210737
17881,Solomon Islands,Electric power consumption (kWh per capita),1982,
17882,Solomon Islands,Energy use (kg of oil equivalent per capita),1982,
17883,Solomon Islands,Exports of goods and services (% of GDP),1982,36.174863388
17884,Solomon Islands,"Fertility rate, total (births per woman)",1982,6.525
17885,Solomon Islands,GDP growth (annual %),1982,
17886,Solomon Islands,Imports of goods and services (% of GDP),1982,62.73224043720001
17887,Solomon Islands,"Industry, value added (% of GDP)",1982,
17888,Solomon Islands,"Inflation, GDP deflator (annual %)",1982,
17889,Solomon Islands,"Life expectancy at birth, total (years)",1982,58.6787560976
17890,Solomon Islands,Population density (people per sq. km of land area),1982,8.80678813862
17891,Solomon Islands,"Services, etc., value added (% of GDP)",1982,
17892,Somalia,"Agriculture, value added (% of GDP)",1982,67.7273899123
17893,Somalia,CO2 emissions (metric tons per capita),1982,0.114602191679
17894,Somalia,Domestic credit provided by financial sector (% of GDP),1982,
17895,Somalia,Electric power consumption (kWh per capita),1982,
17896,Somalia,Energy use (kg of oil equivalent per capita),1982,
17897,Somalia,Exports of goods and services (% of GDP),1982,25.9680411494
17898,Somalia,"Fertility rate, total (births per woman)",1982,7.053
17899,Somalia,GDP growth (annual %),1982,4.07229457815
17900,Somalia,Imports of goods and services (% of GDP),1982,68.0501351342
17901,Somalia,"Industry, value added (% of GDP)",1982,8.10141539604
17902,Somalia,"Inflation, GDP deflator (annual %)",1982,26.8305926142
17903,Somalia,"Life expectancy at birth, total (years)",1982,45.4143414634
17904,Somalia,Population density (people per sq. km of land area),1982,9.997031912519999
17905,Somalia,"Services, etc., value added (% of GDP)",1982,24.1711946916
17906,South Africa,"Agriculture, value added (% of GDP)",1982,5.69534667277
17907,South Africa,CO2 emissions (metric tons per capita),1982,9.69041651101
17908,South Africa,Domestic credit provided by financial sector (% of GDP),1982,83.67563332579998
17909,South Africa,Electric power consumption (kWh per capita),1982,3902.78987813
17910,South Africa,Energy use (kg of oil equivalent per capita),1982,2699.72841558
17911,South Africa,Exports of goods and services (% of GDP),1982,26.454608471900002
17912,South Africa,"Fertility rate, total (births per woman)",1982,4.602
17913,South Africa,GDP growth (annual %),1982,-0.383353977724
17914,South Africa,Imports of goods and services (% of GDP),1982,26.8693470227
17915,South Africa,"Industry, value added (% of GDP)",1982,44.2488676075
17916,South Africa,"Inflation, GDP deflator (annual %)",1982,13.9363855239
17917,South Africa,"Life expectancy at birth, total (years)",1982,58.167195121999995
17918,South Africa,Population density (people per sq. km of land area),1982,25.234076614299997
17919,South Africa,"Services, etc., value added (% of GDP)",1982,50.05578571979999
17920,South Sudan,"Agriculture, value added (% of GDP)",1982,
17921,South Sudan,CO2 emissions (metric tons per capita),1982,
17922,South Sudan,Domestic credit provided by financial sector (% of GDP),1982,
17923,South Sudan,Electric power consumption (kWh per capita),1982,
17924,South Sudan,Energy use (kg of oil equivalent per capita),1982,
17925,South Sudan,Exports of goods and services (% of GDP),1982,
17926,South Sudan,"Fertility rate, total (births per woman)",1982,6.813
17927,South Sudan,GDP growth (annual %),1982,
17928,South Sudan,Imports of goods and services (% of GDP),1982,
17929,South Sudan,"Industry, value added (% of GDP)",1982,
17930,South Sudan,"Inflation, GDP deflator (annual %)",1982,
17931,South Sudan,"Life expectancy at birth, total (years)",1982,39.406414634099995
17932,South Sudan,Population density (people per sq. km of land area),1982,
17933,South Sudan,"Services, etc., value added (% of GDP)",1982,
17934,Spain,"Agriculture, value added (% of GDP)",1982,
17935,Spain,CO2 emissions (metric tons per capita),1982,5.5321796583000005
17936,Spain,Domestic credit provided by financial sector (% of GDP),1982,103.41452209399999
17937,Spain,Electric power consumption (kWh per capita),1982,2661.26871748
17938,Spain,Energy use (kg of oil equivalent per capita),1982,1762.40454547
17939,Spain,Exports of goods and services (% of GDP),1982,17.058570784300002
17940,Spain,"Fertility rate, total (births per woman)",1982,1.94
17941,Spain,GDP growth (annual %),1982,1.24646173685
17942,Spain,Imports of goods and services (% of GDP),1982,19.5088566473
17943,Spain,"Industry, value added (% of GDP)",1982,
17944,Spain,"Inflation, GDP deflator (annual %)",1982,13.582323326300001
17945,Spain,"Life expectancy at birth, total (years)",1982,76.1341463415
17946,Spain,Population density (people per sq. km of land area),1982,76.05416249550001
17947,Spain,"Services, etc., value added (% of GDP)",1982,
17948,Sri Lanka,"Agriculture, value added (% of GDP)",1982,
17949,Sri Lanka,CO2 emissions (metric tons per capita),1982,0.298053060413
17950,Sri Lanka,Domestic credit provided by financial sector (% of GDP),1982,50.3307699436
17951,Sri Lanka,Electric power consumption (kWh per capita),1982,112.811340753
17952,Sri Lanka,Energy use (kg of oil equivalent per capita),1982,324.13036566
17953,Sri Lanka,Exports of goods and services (% of GDP),1982,27.3564561962
17954,Sri Lanka,"Fertility rate, total (births per woman)",1982,3.2230000000000003
17955,Sri Lanka,GDP growth (annual %),1982,4.14149570228
17956,Sri Lanka,Imports of goods and services (% of GDP),1982,46.2574820129
17957,Sri Lanka,"Industry, value added (% of GDP)",1982,
17958,Sri Lanka,"Inflation, GDP deflator (annual %)",1982,12.1010603605
17959,Sri Lanka,"Life expectancy at birth, total (years)",1982,68.9623170732
17960,Sri Lanka,Population density (people per sq. km of land area),1982,240.727156753
17961,Sri Lanka,"Services, etc., value added (% of GDP)",1982,
17962,St. Kitts and Nevis,"Agriculture, value added (% of GDP)",1982,9.13090667589
17963,St. Kitts and Nevis,CO2 emissions (metric tons per capita),1982,1.54360281565
17964,St. Kitts and Nevis,Domestic credit provided by financial sector (% of GDP),1982,48.46512616
17965,St. Kitts and Nevis,Electric power consumption (kWh per capita),1982,
17966,St. Kitts and Nevis,Energy use (kg of oil equivalent per capita),1982,
17967,St. Kitts and Nevis,Exports of goods and services (% of GDP),1982,35.390453751
17968,St. Kitts and Nevis,"Fertility rate, total (births per woman)",1982,3.3
17969,St. Kitts and Nevis,GDP growth (annual %),1982,0.474281312338
17970,St. Kitts and Nevis,Imports of goods and services (% of GDP),1982,57.218151444600004
17971,St. Kitts and Nevis,"Industry, value added (% of GDP)",1982,21.0088881478
17972,St. Kitts and Nevis,"Inflation, GDP deflator (annual %)",1982,6.2726848627
17973,St. Kitts and Nevis,"Life expectancy at birth, total (years)",1982,63.95121951220001
17974,St. Kitts and Nevis,Population density (people per sq. km of land area),1982,164.465384615
17975,St. Kitts and Nevis,"Services, etc., value added (% of GDP)",1982,69.8602051764
17976,St. Lucia,"Agriculture, value added (% of GDP)",1982,13.928654337200001
17977,St. Lucia,CO2 emissions (metric tons per capita),1982,0.93831613702
17978,St. Lucia,Domestic credit provided by financial sector (% of GDP),1982,57.9806030591
17979,St. Lucia,Electric power consumption (kWh per capita),1982,
17980,St. Lucia,Energy use (kg of oil equivalent per capita),1982,
17981,St. Lucia,Exports of goods and services (% of GDP),1982,57.78328045600001
17982,St. Lucia,"Fertility rate, total (births per woman)",1982,4.328
17983,St. Lucia,GDP growth (annual %),1982,-10.821618405799999
17984,St. Lucia,Imports of goods and services (% of GDP),1982,83.8376022079
17985,St. Lucia,"Industry, value added (% of GDP)",1982,20.792385669
17986,St. Lucia,"Inflation, GDP deflator (annual %)",1982,5.7595987930299986
17987,St. Lucia,"Life expectancy at birth, total (years)",1982,69.6574878049
17988,St. Lucia,Population density (people per sq. km of land area),1982,198.606557377
17989,St. Lucia,"Services, etc., value added (% of GDP)",1982,65.2789599938
17990,St. Martin (French part),"Agriculture, value added (% of GDP)",1982,
17991,St. Martin (French part),CO2 emissions (metric tons per capita),1982,
17992,St. Martin (French part),Domestic credit provided by financial sector (% of GDP),1982,
17993,St. Martin (French part),Electric power consumption (kWh per capita),1982,
17994,St. Martin (French part),Energy use (kg of oil equivalent per capita),1982,
17995,St. Martin (French part),Exports of goods and services (% of GDP),1982,
17996,St. Martin (French part),"Fertility rate, total (births per woman)",1982,2.44
17997,St. Martin (French part),GDP growth (annual %),1982,
17998,St. Martin (French part),Imports of goods and services (% of GDP),1982,
17999,St. Martin (French part),"Industry, value added (% of GDP)",1982,
18000,St. Martin (French part),"Inflation, GDP deflator (annual %)",1982,
18001,St. Martin (French part),"Life expectancy at birth, total (years)",1982,73.21951219510001
18002,St. Martin (French part),Population density (people per sq. km of land area),1982,159.375
18003,St. Martin (French part),"Services, etc., value added (% of GDP)",1982,
18004,St. Vincent and the Grenadines,"Agriculture, value added (% of GDP)",1982,12.708247482300001
18005,St. Vincent and the Grenadines,CO2 emissions (metric tons per capita),1982,0.394679164791
18006,St. Vincent and the Grenadines,Domestic credit provided by financial sector (% of GDP),1982,43.768545511000006
18007,St. Vincent and the Grenadines,Electric power consumption (kWh per capita),1982,
18008,St. Vincent and the Grenadines,Energy use (kg of oil equivalent per capita),1982,
18009,St. Vincent and the Grenadines,Exports of goods and services (% of GDP),1982,44.2552786946
18010,St. Vincent and the Grenadines,"Fertility rate, total (births per woman)",1982,3.692
18011,St. Vincent and the Grenadines,GDP growth (annual %),1982,4.47642990844
18012,St. Vincent and the Grenadines,Imports of goods and services (% of GDP),1982,66.6482608812
18013,St. Vincent and the Grenadines,"Industry, value added (% of GDP)",1982,19.058974711199998
18014,St. Vincent and the Grenadines,"Inflation, GDP deflator (annual %)",1982,6.65951342758
18015,St. Vincent and the Grenadines,"Life expectancy at birth, total (years)",1982,68.0729268293
18016,St. Vincent and the Grenadines,Population density (people per sq. km of land area),1982,262.056410256
18017,St. Vincent and the Grenadines,"Services, etc., value added (% of GDP)",1982,68.2328153371
18018,Sudan,"Agriculture, value added (% of GDP)",1982,36.9032593846
18019,Sudan,CO2 emissions (metric tons per capita),1982,0.186953328424
18020,Sudan,Domestic credit provided by financial sector (% of GDP),1982,33.1956930708
18021,Sudan,Electric power consumption (kWh per capita),1982,35.0139372074
18022,Sudan,Energy use (kg of oil equivalent per capita),1982,431.003010124
18023,Sudan,Exports of goods and services (% of GDP),1982,9.93506493506
18024,Sudan,"Fertility rate, total (births per woman)",1982,6.674
18025,Sudan,GDP growth (annual %),1982,5.95866643354
18026,Sudan,Imports of goods and services (% of GDP),1982,24.417989418
18027,Sudan,"Industry, value added (% of GDP)",1982,14.647062650399999
18028,Sudan,"Inflation, GDP deflator (annual %)",1982,30.5902493627
18029,Sudan,"Life expectancy at birth, total (years)",1982,54.4247804878
18030,Sudan,Population density (people per sq. km of land area),1982,8.6185016835
18031,Sudan,"Services, etc., value added (% of GDP)",1982,48.450979116499994
18032,Suriname,"Agriculture, value added (% of GDP)",1982,9.10295230886
